VariableCode,RegionCode,YearCode,AggValue
pop,MLI,1980,7.09012500000000000
rgdpo,MLI,1981,4684.35937500000000000
pop,MLI,1981,7.23387700000000000
rgdpo,MLI,1982,5103.78662109375000000
pop,MLI,1982,7.38666900000000000
rgdpo,MLI,1983,5045.47998046875000000
pop,MLI,1983,7.54237700000000000
rgdpo,MLI,1984,4793.57617187500000000
pop,MLI,1984,7.69253700000000000
rgdpo,MLI,1985,6104.90234375000000000
pop,MLI,1985,7.83189100000000000
rgdpo,MLI,1986,6504.05322265625000000
pop,MLI,1986,7.95739000000000000
rgdpo,MLI,1987,6264.11328125000000000
pop,MLI,1987,8.07317800000000000
rgdpo,MLI,1988,5614.67431640625000000
pop,MLI,1988,8.18998400000000000
rgdpo,MLI,1989,6063.04394531250000000
pop,MLI,1989,8.32272600000000000
rgdpo,MLI,1990,6380.48291015625000000
pop,MLI,1990,8.48207500000000000
rgdpo,MLI,1991,6181.49218750000000000
pop,MLI,1991,8.67258100000000000
rgdpo,MLI,1992,6798.79345703125000000
pop,MLI,1992,8.89114100000000000
rgdpo,MLI,1993,8097.13183593750000000
pop,MLI,1993,9.13144900000000000
rgdpo,MLI,1994,7971.22949218750000000
pop,MLI,1994,9.38360800000000000
rgdpo,MLI,1995,9109.83203125000000000
pop,MLI,1995,9.64064300000000000
rgdpo,MLI,1996,10028.66699218750000000
pop,MLI,1996,9.90104500000000000
rgdpo,MLI,1997,10894.48144531250000000
pop,MLI,1997,10.16800000000000000
rgdpo,MLI,1998,11544.24902343750000000
pop,MLI,1998,10.44482200000000000
rgdpo,MLI,1999,11711.20019531250000000
pop,MLI,1999,10.73654200000000000
rgdpo,MLI,2000,11431.96386718750000000
pop,MLI,2000,11.04692600000000000
rgdpo,MLI,2001,13043.17968750000000000
pop,MLI,2001,11.37609400000000000
rgdpo,MLI,2002,13140.02734375000000000
pop,MLI,2002,11.72301700000000000
rgdpo,MLI,2003,13540.36718750000000000
pop,MLI,2003,12.08886700000000000
rgdpo,MLI,2004,14358.40234375000000000
pop,MLI,2004,12.47485700000000000
rgdpo,MLI,2005,15172.80664062500000000
pop,MLI,2005,12.88138400000000000
rgdpo,MLI,2006,16621.50781250000000000
pop,MLI,2006,13.30994200000000000
rgdpo,MLI,2007,17920.01757812500000000
pop,MLI,2007,13.75922600000000000
rgdpo,MLI,2008,20079.35156250000000000
pop,MLI,2008,14.22340300000000000
rgdpo,MLI,2009,21972.23242187500000000
pop,MLI,2009,14.69456500000000000
rgdpo,BLZ,1970,382.71005249023400000
pop,BLZ,1970,0.12217900000000000
rgdpo,BLZ,1971,411.41448974609400000
pop,BLZ,1971,0.12479200000000000
rgdpo,BLZ,1972,430.84420776367200000
pop,BLZ,1972,0.12714800000000000
rgdpo,BLZ,1973,418.53070068359400000
pop,BLZ,1973,0.12929400000000000
rgdpo,BLZ,1974,479.33230590820300000
pop,BLZ,1974,0.13130600000000000
rgdpo,BLZ,1975,473.71871948242200000
pop,BLZ,1975,0.13326100000000000
rgdpo,BLZ,1976,439.90066528320300000
pop,BLZ,1976,0.13514500000000000
rgdpo,BLZ,1977,475.00436401367200000
pop,BLZ,1977,0.13699100000000000
rgdpo,BLZ,1978,495.22753906250000000
pop,BLZ,1978,0.13897200000000000
rgdpo,BLZ,1979,530.20159912109400000
pop,BLZ,1979,0.14130800000000000
rgdpo,BLZ,1980,602.38745117187500000
pop,BLZ,1980,0.14415100000000000
rgdpo,BLZ,1981,564.67968750000000000
pop,BLZ,1981,0.14756600000000000
rgdpo,BLZ,1982,583.81567382812500000
pop,BLZ,1982,0.15149800000000000
rgdpo,BLZ,1983,580.25463867187500000
pop,BLZ,1983,0.15582000000000000
rgdpo,IRL,1987,51578.72265625000000000
pop,IRL,1987,3.56641600000000000
rgdpo,IRL,1988,53665.72656250000000000
pop,IRL,1988,3.56343800000000000
rgdpo,IRL,1989,57179.12500000000000000
pop,IRL,1989,3.56133100000000000
rgdpo,IRL,1990,61747.14453125000000000
pop,IRL,1990,3.56310600000000000
rgdpo,IRL,1991,62750.61718750000000000
pop,IRL,1991,3.57014000000000000
rgdpo,IRL,1992,67141.95312500000000000
pop,IRL,1992,3.58234200000000000
rgdpo,IRL,1993,71282.06250000000000000
pop,IRL,1993,3.59945100000000000
rgdpo,IRL,1994,74829.91406250000000000
pop,IRL,1994,3.62061600000000000
rgdpo,IRL,1995,86206.13281250000000000
pop,IRL,1995,3.64533300000000000
rgdpo,IRL,1996,93017.17187500000000000
pop,IRL,1996,3.67355300000000000
rgdpo,IRL,1997,103901.47656250000000000
pop,IRL,1997,3.70603200000000000
rgdpo,IRL,1998,113868.48437500000000000
pop,IRL,1998,3.74394800000000000
rgdpo,IRL,1999,123086.38281250000000000
pop,IRL,1999,3.78881600000000000
rgdpo,IRL,2000,137995.00000000000000000
pop,IRL,2000,3.84157400000000000
rgdpo,IRL,2001,148272.43750000000000000
pop,IRL,2001,3.90168800000000000
rgdpo,IRL,2002,167328.31250000000000000
pop,IRL,2002,3.96821300000000000
rgdpo,IRL,2003,182173.43750000000000000
pop,IRL,2003,4.04098600000000000
rgdpo,IRL,2004,192311.98437500000000000
pop,IRL,2004,4.11977300000000000
rgdpo,IRL,2005,208528.98437500000000000
pop,IRL,2005,4.20370000000000000
rgdpo,IRL,2006,212483.71875000000000000
pop,IRL,2006,4.29394200000000000
rgdpo,IRL,2007,236210.56250000000000000
pop,IRL,2007,4.38861200000000000
rgdpo,IRL,2008,225534.15625000000000000
pop,IRL,2008,4.48014500000000000
rgdpo,IRL,2009,218560.51562500000000000
pop,IRL,2009,4.55860300000000000
rgdpo,MNG,1970,1528.97521972656000000
pop,MNG,1970,1.27882500000000000
rgdpo,MNG,1971,1601.37170410156000000
pop,MNG,1971,1.31704900000000000
rgdpo,MNG,1972,1658.90319824219000000
pop,MNG,1972,1.35666900000000000
rgdpo,MNG,1973,1806.18469238281000000
pop,MNG,1973,1.39730500000000000
rgdpo,MNG,1974,1883.36279296875000000
pop,MNG,1974,1.43842300000000000
rgdpo,MNG,1975,1993.47509765625000000
pop,MNG,1975,1.47965000000000000
rgdpo,MNG,1976,2069.24511718750000000
pop,MNG,1976,1.52086500000000000
rgdpo,MNG,1977,2269.13574218750000000
pop,MNG,1977,1.56221200000000000
rgdpo,MNG,1978,2378.46313476563000000
pop,MNG,1978,1.60390800000000000
rgdpo,MNG,1979,2487.45605468750000000
pop,MNG,1979,1.64629100000000000
rgdpo,MNG,1980,2849.99951171875000000
pop,MNG,1980,1.68962200000000000
rgdpo,MNG,1981,2630.81005859375000000
pop,MNG,1981,1.73347900000000000
rgdpo,MNG,1982,3102.22119140625000000
pop,MNG,1982,1.77772700000000000
rgdpo,MNG,1983,3533.06298828125000000
pop,MNG,1983,1.82321500000000000
rgdpo,MNG,1984,4006.80151367188000000
pop,MNG,1984,1.87108700000000000
rgdpo,MNG,1985,4022.02587890625000000
pop,MNG,1985,1.92188500000000000
rgdpo,MNG,1986,4349.44726562500000000
pop,MNG,1986,1.97631100000000000
rgdpo,MNG,1987,4748.14550781250000000
pop,MNG,1987,2.03334500000000000
rgdpo,MNG,1988,5033.16064453125000000
pop,MNG,1988,2.08971600000000000
rgdpo,MNG,1989,5019.34277343750000000
pop,MNG,1989,2.14100600000000000
rgdpo,MNG,1990,7148.63818359375000000
pop,MNG,1990,2.18414500000000000
rgdpo,MNG,1991,5272.16210937500000000
pop,MNG,1991,2.21792000000000000
rgdpo,MNG,1992,5056.41113281250000000
pop,MNG,1992,2.24350600000000000
rgdpo,MNG,1993,4093.36132812500000000
pop,MNG,1993,2.26320400000000000
rgdpo,MNG,1994,4340.74560546875000000
pop,MNG,1994,2.28049500000000000
rgdpo,MNG,1995,5616.41943359375000000
pop,MNG,1995,2.29803800000000000
rgdpo,MNG,1996,5313.40429687500000000
rgdpo,PHL,1981,159967.46875000000000000
pop,PHL,1981,48.71559200000000000
rgdpo,PHL,1982,168064.96875000000000000
pop,PHL,1982,50.06849300000000000
rgdpo,PHL,1983,169778.67187500000000000
pop,PHL,1983,51.45503700000000000
rgdpo,PHL,1984,158811.01562500000000000
pop,PHL,1984,52.87397900000000000
rgdpo,PHL,1985,150368.57812500000000000
pop,PHL,1985,54.32365100000000000
rgdpo,PHL,1986,159585.43750000000000000
pop,PHL,1986,55.80391500000000000
rgdpo,PHL,1987,176053.29687500000000000
pop,PHL,1987,57.31279400000000000
rgdpo,PHL,1988,195040.98437500000000000
pop,PHL,1988,58.84439200000000000
rgdpo,PHL,1989,212833.73437500000000000
pop,PHL,1989,60.39116800000000000
rgdpo,PHL,1990,233213.50000000000000000
pop,PHL,1990,61.94734000000000000
rgdpo,PHL,1991,238234.96875000000000000
pop,PHL,1991,63.50994000000000000
rgdpo,PHL,1992,249507.76562500000000000
pop,PHL,1992,65.07890100000000000
rgdpo,PHL,1993,265028.71875000000000000
pop,PHL,1993,66.65495400000000000
rgdpo,PHL,1994,295328.34375000000000000
pop,PHL,1994,68.24013400000000000
rgdpo,PHL,1995,326225.34375000000000000
pop,PHL,1995,69.83571300000000000
rgdpo,PHL,1996,358507.84375000000000000
pop,PHL,1996,71.43738100000000000
rgdpo,PHL,1997,355871.00000000000000000
pop,PHL,1997,73.04260500000000000
rgdpo,PHL,1998,325084.68750000000000000
pop,PHL,1998,74.65622800000000000
rgdpo,PHL,1999,316248.18750000000000000
pop,PHL,1999,76.28522500000000000
rgdpo,PHL,2000,325390.81250000000000000
pop,PHL,2000,77.93224700000000000
rgdpo,PHL,2001,328069.28125000000000000
pop,PHL,2001,79.60454100000000000
rgdpo,PHL,2002,332336.53125000000000000
pop,PHL,2002,81.29437800000000000
rgdpo,PHL,2003,340518.50000000000000000
pop,PHL,2003,82.97173400000000000
rgdpo,PHL,2004,350457.90625000000000000
pop,PHL,2004,84.59624900000000000
rgdpo,PHL,2005,363882.68750000000000000
pop,PHL,2005,86.14137300000000000
rgdpo,PHL,2006,381910.18750000000000000
pop,PHL,2006,87.59289900000000000
rgdpo,PHL,2007,411991.87500000000000000
pop,PHL,2007,88.96550800000000000
rgdpo,PHL,2008,439910.96875000000000000
pop,PHL,2008,90.29711500000000000
rgdpo,PHL,2009,458079.81250000000000000
pop,PHL,2009,91.64188100000000000
rgdpo,POL,1970,167580.23437500000000000
pop,POL,1970,32.81675100000000000
rgdpo,POL,1971,179941.00000000000000000
pop,POL,1971,33.06899700000000000
rgdpo,POL,1972,190113.96875000000000000
pop,POL,1972,33.32871300000000000
rgdpo,POL,1973,200456.79687500000000000
pop,POL,1973,33.59781000000000000
rgdpo,POL,1974,216059.12500000000000000
pop,POL,1974,33.87739700000000000
rgdpo,POL,1975,228915.14062500000000000
pop,POL,1975,34.16811200000000000
rgdpo,POL,1976,235317.96875000000000000
pop,POL,1976,34.46887700000000000
rgdpo,POL,1977,240995.29687500000000000
pop,POL,1977,34.77931300000000000
rgdpo,POL,1978,244049.71875000000000000
pop,POL,1978,35.10094200000000000
rgdpo,POL,1979,244334.45312500000000000
pop,POL,1979,35.43562700000000000
rgdpo,POL,1980,223013.85937500000000000
pop,POL,1980,35.78285500000000000
rgdpo,POL,1981,210070.09375000000000000
pop,POL,1981,36.14521100000000000
rgdpo,POL,1982,207615.09375000000000000
pop,POL,1982,36.51707200000000000
rgdpo,POL,1983,226031.64062500000000000
pop,POL,1983,36.87974200000000000
rgdpo,POL,1984,247710.65625000000000000
pop,POL,1984,37.20852900000000000
rgdpo,POL,1985,267103.03125000000000000
pop,POL,1985,37.48610500000000000
rgdpo,POL,1986,285573.46875000000000000
pop,POL,1986,37.70394200000000000
rgdpo,POL,1987,300706.18750000000000000
pop,POL,1987,37.86748100000000000
rgdpo,POL,1988,321378.28125000000000000
pop,POL,1988,37.99068300000000000
rgdpo,POL,1989,337422.46875000000000000
pop,POL,1989,38.09481200000000000
rgdpo,POL,1990,296481.53125000000000000
pop,POL,1990,38.19525800000000000
rgdpo,POL,1991,295930.40625000000000000
pop,POL,1991,38.29754900000000000
rgdpo,POL,1992,319655.62500000000000000
pop,POL,1992,38.39682600000000000
rgdpo,POL,1993,348371.09375000000000000
pop,POL,1993,38.48589200000000000
rgdpo,POL,1994,376058.15625000000000000
pop,POL,1994,38.55335500000000000
rgdpo,POL,1995,416884.71875000000000000
pop,POL,1995,38.59186000000000000
rgdpo,POL,1996,439375.37500000000000000
pop,POL,1996,38.59982500000000000
rgdpo,POL,1997,469912.62500000000000000
pop,POL,1997,38.58310900000000000
rgdpo,POL,1998,489596.34375000000000000
pop,POL,1998,38.55077700000000000
rgdpo,POL,1999,516357.65625000000000000
pop,POL,1999,38.51535900000000000
rgdpo,POL,2000,528640.68750000000000000
pop,POL,2000,38.48630500000000000
rgdpo,POL,2001,530435.81250000000000000
pop,POL,2001,38.46654300000000000
rgdpo,POL,2002,544508.31250000000000000
pop,POL,2002,38.45482300000000000
rgdpo,POL,2003,540476.18750000000000000
pop,POL,2003,38.45122700000000000
rgdpo,POL,2004,558195.25000000000000000
rgdpo,BIH,1990,3864.14257812500000000
pop,BIH,1990,4.52699600000000000
rgdpo,BIH,1991,3492.27636718750000000
pop,BIH,1991,4.43789800000000000
rgdpo,BIH,1992,3351.92089843750000000
pop,BIH,1992,4.30116900000000000
rgdpo,BIH,1993,4195.04638671875000000
pop,BIH,1993,4.14116700000000000
rgdpo,BIH,1994,5663.64697265625000000
pop,BIH,1994,3.99225600000000000
rgdpo,BIH,1995,8612.50781250000000000
pop,BIH,1995,3.87927800000000000
rgdpo,BIH,1996,16567.31250000000000000
pop,BIH,1996,3.81064900000000000
rgdpo,BIH,1997,20865.73437500000000000
pop,BIH,1997,3.77935400000000000
rgdpo,BIH,1998,21957.12304687500000000
pop,BIH,1998,3.77589800000000000
rgdpo,BIH,1999,24847.60937500000000000
pop,BIH,1999,3.78438900000000000
rgdpo,BIH,2000,23687.57031250000000000
pop,BIH,2000,3.79287800000000000
rgdpo,BIH,2001,23897.45898437500000000
pop,BIH,2001,3.79974700000000000
rgdpo,BIH,2002,24648.22070312500000000
pop,BIH,2002,3.80834700000000000
rgdpo,BIH,2003,23854.89453125000000000
pop,BIH,2003,3.81731300000000000
rgdpo,BIH,2004,23030.54687500000000000
pop,BIH,2004,3.82587200000000000
rgdpo,BIH,2005,26237.59570312500000000
pop,BIH,2005,3.83337700000000000
rgdpo,BIH,2006,27962.94140625000000000
pop,BIH,2006,3.83850400000000000
rgdpo,BIH,2007,30322.10546875000000000
pop,BIH,2007,3.84041800000000000
rgdpo,BIH,2008,32538.57617187500000000
pop,BIH,2008,3.83974900000000000
rgdpo,BIH,2009,32670.36328125000000000
pop,BIH,2009,3.83773200000000000
rgdpo,BLR,1990,133085.59375000000000000
pop,BLR,1990,10.23198300000000000
rgdpo,BLR,1991,131289.96875000000000000
pop,BLR,1991,10.24113700000000000
rgdpo,BLR,1992,112235.28125000000000000
pop,BLR,1992,10.23486300000000000
rgdpo,BLR,1993,119480.99218750000000000
pop,BLR,1993,10.21628100000000000
rgdpo,BLR,1994,77494.56250000000000000
pop,BLR,1994,10.19006400000000000
rgdpo,BLR,1995,74794.42968750000000000
pop,BLR,1995,10.15973100000000000
rgdpo,BLR,1996,78438.57812500000000000
pop,BLR,1996,10.12694100000000000
rgdpo,BLR,1997,82838.96875000000000000
pop,BLR,1997,10.09118100000000000
rgdpo,BLR,1998,80749.47656250000000000
pop,BLR,1998,10.05129800000000000
rgdpo,BLR,1999,79225.82031250000000000
pop,BLR,1999,10.00525900000000000
rgdpo,BLR,2000,85847.00000000000000000
pop,BLR,2000,9.95205500000000000
rgdpo,BLR,2001,83135.65625000000000000
pop,BLR,2001,9.89153500000000000
rgdpo,BLR,2002,84387.17968750000000000
pop,BLR,2002,9.82580200000000000
rgdpo,BLR,2003,88231.53125000000000000
pop,BLR,2003,9.75881700000000000
rgdpo,BLR,2004,94674.39843750000000000
pop,BLR,2004,9.69579100000000000
rgdpo,BLR,2005,99687.93750000000000000
pop,BLR,2005,9.64061600000000000
rgdpo,BLR,2006,111498.89062500000000000
pop,BLR,2006,9.59423300000000000
rgdpo,BLR,2007,122371.09375000000000000
pop,BLR,2007,9.55606100000000000
rgdpo,BLR,2008,141714.95312500000000000
pop,BLR,2008,9.52645300000000000
rgdpo,BLR,2009,137164.09375000000000000
pop,BLR,2009,9.50531900000000000
rgdpo,CHE,1960,102791.03906250000000000
pop,CHE,1960,5.27845717509814000
rgdpo,CHE,1961,111287.14843750000000000
pop,CHE,1961,5.42612018915027000
rgdpo,CHE,1962,116689.94531250000000000
pop,CHE,1962,5.57772059567368000
rgdpo,CHE,1963,122123.74218750000000000
pop,CHE,1963,5.69880433291351000
rgdpo,CHE,1964,129186.96093750000000000
pop,CHE,1964,5.79527748957669000
rgdpo,CHE,1965,132638.29687500000000000
pop,CHE,1965,5.85040473943692000
rgdpo,CHE,1966,135943.85937500000000000
pop,CHE,1966,5.90257894494369000
rgdpo,CHE,1967,140476.81250000000000000
pop,CHE,1967,5.96853543232329000
rgdpo,CHE,1968,145815.39062500000000000
pop,CHE,1968,6.03646014653075000
rgdpo,CHE,1969,154168.43750000000000000
pop,CHE,1969,6.11521362884981000
rgdpo,CHE,1970,163626.76562500000000000
pop,CHE,1970,6.16935700000000000
rgdpo,CHE,1971,170321.57812500000000000
pop,CHE,1971,6.22163400000000000
rgdpo,CHE,1972,175936.82812500000000000
pop,CHE,1972,6.27011200000000000
rgdpo,CHE,1973,181320.14062500000000000
pop,CHE,1973,6.31146800000000000
rgdpo,CHE,1974,184032.04687500000000000
pop,CHE,1974,6.34105100000000000
rgdpo,CHE,1975,168555.81250000000000000
pop,CHE,1975,6.35617800000000000
rgdpo,CHE,1976,167105.00000000000000000
pop,CHE,1976,6.35524500000000000
rgdpo,CHE,1977,170790.93750000000000000
pop,CHE,1977,6.34121600000000000
rgdpo,CHE,1978,173297.01562500000000000
pop,CHE,1978,6.32158300000000000
rgdpo,CHE,1979,178726.39062500000000000
pop,CHE,1979,6.30657800000000000
rgdpo,CHE,1980,186692.71875000000000000
pop,CHE,1980,6.30360800000000000
rgdpo,CHE,1981,188825.85937500000000000
pop,CHE,1981,6.31579900000000000
rgdpo,CHE,1982,186113.60937500000000000
pop,CHE,1982,6.34136900000000000
rgdpo,CHE,1983,187297.28125000000000000
pop,CHE,1983,6.37679100000000000
rgdpo,CHE,1984,193460.78125000000000000
pop,CHE,1984,6.41627500000000000
rgdpo,CHE,1985,198575.46875000000000000
pop,CHE,1985,6.45568000000000000
rgdpo,CHE,1986,209875.32812500000000000
pop,CHE,1986,6.49344200000000000
rgdpo,CHE,1987,215439.67187500000000000
pop,CHE,1987,6.53116000000000000
rgdpo,CHE,1988,219900.21875000000000000
pop,CHE,1988,6.57146100000000000
rgdpo,CHE,1989,226807.00000000000000000
pop,CHE,1989,6.61826800000000000
rgdpo,CHE,1990,238674.48437500000000000
pop,CHE,1990,6.67392000000000000
rgdpo,CHE,1991,236716.15625000000000000
pop,CHE,1991,6.73999500000000000
rgdpo,CHE,1992,237985.53125000000000000
pop,CHE,1992,6.81418600000000000
rgdpo,CHE,1993,242554.54687500000000000
pop,CHE,1993,6.89030000000000000
rgdpo,CHE,1994,249963.71875000000000000
pop,CHE,1994,6.95986000000000000
rgdpo,CHE,1995,254376.14062500000000000
pop,CHE,1995,7.01704200000000000
rgdpo,CHE,1996,258059.95312500000000000
pop,CHE,1996,7.05963300000000000
rgdpo,CHE,1997,268559.21875000000000000
pop,CHE,1997,7.09017600000000000
rgdpo,CHE,1998,275950.43750000000000000
pop,CHE,1998,7.11350500000000000
rgdpo,CHE,1999,280903.37500000000000000
pop,CHE,1999,7.13681300000000000
rgdpo,CHE,2000,286722.71875000000000000
pop,CHE,2000,7.16558100000000000
rgdpo,CHE,2001,285999.75000000000000000
pop,CHE,2001,7.20094500000000000
rgdpo,CHE,2002,290309.78125000000000000
pop,CHE,2002,7.24203400000000000
rgdpo,CHE,2003,292026.06250000000000000
pop,CHE,2003,7.28990100000000000
rgdpo,CHE,2004,302910.31250000000000000
pop,CHE,2004,7.34529900000000000
rgdpo,CHE,2005,323277.46875000000000000
pop,CHE,2005,7.40860800000000000
rgdpo,CHE,2006,341755.50000000000000000
pop,CHE,2006,7.48031700000000000
rgdpo,CHE,2007,378747.81250000000000000
pop,CHE,2007,7.56014100000000000
rgdpo,CHE,2008,414597.53125000000000000
pop,CHE,2008,7.64654200000000000
rgdpo,CHE,2009,410140.84375000000000000
pop,CHE,2009,7.73731600000000000
rgdpo,COM,1960,243.17701721191400000
pop,COM,1960,0.17685351552429300
rgdpo,COM,1961,266.50027465820300000
pop,COM,1961,0.18102105127886200
rgdpo,COM,1962,307.47558593750000000
pop,COM,1962,0.18535297501507900
rgdpo,COM,1963,339.07946777343800000
pop,COM,1963,0.18985797513271100
rgdpo,COM,1964,371.79162597656300000
pop,COM,1964,0.19455733316816600
rgdpo,COM,1965,378.58508300781300000
pop,COM,1965,0.19946071730758600
rgdpo,COM,1966,417.00466918945300000
pop,COM,1966,0.20457779573711200
rgdpo,COM,1967,477.63113403320300000
pop,COM,1967,0.21019286500034100
rgdpo,COM,1968,461.07315063476600000
pop,COM,1968,0.21605739075636300
rgdpo,COM,1969,453.56497192382800000
pop,COM,1969,0.22213852134436900
rgdpo,COM,1970,520.03430175781300000
pop,COM,1970,0.22844300000000000
rgdpo,COM,1971,542.38598632812500000
pop,COM,1971,0.23312500000000000
rgdpo,COM,1972,554.33892822265600000
pop,COM,1972,0.23779700000000000
rgdpo,COM,1973,594.70556640625000000
pop,COM,1973,0.24287500000000000
rgdpo,COM,1974,613.34912109375000000
pop,COM,1974,0.24892100000000000
rgdpo,COM,1975,653.18426513671900000
pop,COM,1975,0.25630900000000000
rgdpo,COM,1976,654.19256591796900000
pop,COM,1976,0.26523400000000000
rgdpo,COM,1977,683.59313964843800000
pop,COM,1977,0.27549600000000000
rgdpo,COM,1978,700.21978759765600000
pop,COM,1978,0.28658300000000000
rgdpo,COM,1979,764.76879882812500000
pop,COM,1979,0.29776500000000000
rgdpo,COM,1980,840.73083496093800000
pop,COM,1980,0.30851800000000000
rgdpo,COM,1981,840.92297363281300000
pop,COM,1981,0.31865900000000000
rgdpo,COM,1982,898.57830810546900000
pop,COM,1982,0.32835500000000000
rgdpo,COM,1983,929.89288330078100000
pop,COM,1983,0.33785300000000000
rgdpo,COM,1984,1015.04931640625000000
